#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.93492     3.93492           0
           2     4.08709       4.011   0.0538014
           3     4.15425     4.05875   0.0529758
           4     3.95367     4.03248   0.0457849
           5     3.85481     3.99695   0.0484944
           6     3.80868     3.96557   0.0495336
           7     3.97993     3.96762   0.0424998
           8     3.99678     3.97127   0.0373434
           9      4.1717     3.99354   0.0392774
          10     3.86464     3.98065   0.0374048
          11     4.11938     3.99326    0.036068
          12     4.14179     4.00564   0.0351219
          13     4.04015     4.00829   0.0325204
          14      3.7974     3.99323   0.0335052
          15     3.93064     3.98906   0.0315302
          16      3.8741     3.98187   0.0303672
          17     4.01858     3.98403   0.0286576
          18      4.0691     3.98876   0.0274524
          19     3.75061     3.97622   0.0287268
          20     3.80123     3.96747   0.0285918
