#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.657188   -0.657188           0
           2    -0.66199   -0.659589  0.00169772
           3   -0.660625   -0.659934  0.00116639
           4    -0.65895   -0.659688 0.000900404
           5   -0.657574   -0.659265 0.000813532
           6   -0.660637   -0.659494 0.000709341
           7    -0.66132   -0.659755 0.000654227
           8   -0.661815   -0.660012 0.000621074
           9   -0.659912   -0.660001 0.000552167
          10   -0.658472   -0.659848 0.000517698
          11   -0.662392    -0.66008 0.000519728
          12    -0.66044    -0.66011 0.000477285
          13   -0.660016   -0.660102 0.000440625
          14   -0.661405   -0.660195 0.000418863
          15   -0.658981   -0.660115 0.000398689
          16   -0.659986   -0.660106 0.000373851
          17   -0.659724   -0.660084 0.000352537
          18   -0.661785   -0.660178 0.000345382
          19   -0.658153   -0.660072 0.000343254
          20   -0.658425    -0.65999 0.000335823
