#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.363999    0.363999           0
           2    0.347969    0.355984  0.00566752
           3    0.363268    0.358412   0.0042669
           4    0.356687    0.357981  0.00322189
           5     0.35477    0.357339  0.00264072
           6    0.361123    0.357969  0.00227469
           7     0.34305    0.355838  0.00277398
           8    0.360468    0.356417  0.00248687
           9    0.367987    0.357702  0.00252101
          10    0.359666    0.357899  0.00227654
          11    0.354481    0.357588  0.00209068
          12    0.360571    0.357837  0.00193117
          13    0.359684    0.357979  0.00178784
          14    0.363487    0.358372  0.00170287
          15    0.351473    0.357912   0.0016503
          16    0.361869     0.35816  0.00156558
          17    0.353552    0.357889  0.00149676
          18    0.365093    0.358289  0.00146615
          19    0.351692    0.357942   0.0014295
          20    0.356733    0.357881   0.0013593
