#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -1.00174    -1.00174           0
           2    -1.00724    -1.00449  0.00194463
           3   -0.997606    -1.00219  0.00227795
           4    -1.00441    -1.00275  0.00177481
           5    -1.00366    -1.00293  0.00142926
           6    -1.00334      -1.003  0.00119268
           7    -1.00563    -1.00338   0.0010798
           8    -1.00581    -1.00368 0.000986811
           9    -1.00598    -1.00394 0.000909628
          10   -0.997024    -1.00324  0.00104885
          11    -1.00502    -1.00341 0.000965853
          12    -1.00075    -1.00318 0.000910417
          13   -0.992343    -1.00235  0.00116114
          14    -1.00155    -1.00229  0.00107962
          15    -1.00287    -1.00233  0.00100833
          16    -1.00536    -1.00252 0.000962946
          17    -1.00389     -1.0026 0.000909665
          18    -1.00462    -1.00271 0.000866031
          19   -0.999682    -1.00255 0.000835017
          20    -1.00758    -1.00281 0.000830265
