#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.86608     0.86608           0
           2    0.950892    0.908486   0.0299856
           3    0.733882    0.850285   0.0515546
           4    0.925906     0.86919   0.0419895
           5    0.927212    0.880794   0.0351585
           6    0.899052    0.883837   0.0294302
           7     0.94964    0.893238    0.026685
           8     0.94356    0.899528   0.0240793
           9    0.939956     0.90402   0.0218188
          10    0.865616     0.90018   0.0199721
          11    0.946832    0.904421   0.0186013
          12    0.901174     0.90415   0.0170531
          13     0.79194    0.895519   0.0177922
          14    0.890516    0.895161   0.0165249
          15    0.903908    0.895744   0.0154335
          16    0.933342    0.898094   0.0146467
          17    0.914918    0.899084   0.0138186
          18    0.926736     0.90062    0.013136
          19    0.847724    0.897836   0.0127362
          20    0.949768    0.900433   0.0123613
