#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -1.81524    -1.81524           0
           2    -3.32216     -2.5687    0.532777
           3     -0.2134     -1.7836    0.732856
           4     1.96872    -0.84552    0.980868
           5     -1.8093    -1.03828    0.803411
           6     5.90104    0.118277     1.25017
           7    -5.79784   -0.726883     1.32685
           8     0.08346    -0.62559     1.16485
           9    -3.59008   -0.954978     1.08099
          10     0.39376   -0.820104     0.98127
          11     2.06994   -0.557373    0.926569
          12    -3.48832   -0.801618    0.880958
          13    -1.55694    -0.85972    0.815106
          14      1.3211   -0.703947    0.771625
          15    -0.08668   -0.662796     0.72128
          16    -1.38228   -0.707764      0.6776
          17    -1.92714   -0.779492    0.641527
          18     -4.0642   -0.961976    0.631307
          19    -2.56274    -1.04623    0.603676
          20    -2.97834    -1.14283    0.581171
