#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.937866   -0.937866           0
           2   -0.936584   -0.937225 0.000453397
           3   -0.937392   -0.937281 0.000305655
           4   -0.935487   -0.936832 0.000450942
           5    -0.93665   -0.936796 0.000362232
           6   -0.937502   -0.936914 0.000320431
           7   -0.936584   -0.936867 0.000278093
           8   -0.935578   -0.936705 0.000286222
           9   -0.934817   -0.936496 0.000322291
          10   -0.936017   -0.936448 0.000293596
          11   -0.936022   -0.936409 0.000269449
          12   -0.933246   -0.936145 0.000353093
          13   -0.935884   -0.936125 0.000326504
          14   -0.933654   -0.935949 0.000347653
          15   -0.937183   -0.936031 0.000334075
          16   -0.936405   -0.936054 0.000314011
          17   -0.933684   -0.935915 0.000325027
          18   -0.937615   -0.936009 0.000320401
          19   -0.932671   -0.935834 0.000348396
          20   -0.934274   -0.935756 0.000339588
