#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.427975    0.427975           0
           2    0.447694    0.437835  0.00697169
           3    0.434273    0.436647  0.00474782
           4    0.444675    0.438654  0.00396238
           5    0.430302    0.436984  0.00350437
           6    0.452692    0.439602   0.0037736
           7    0.442129    0.439963  0.00325174
           8    0.439982    0.439965  0.00284527
           9    0.457524    0.441916  0.00312726
          10    0.442378    0.441963  0.00281487
          11    0.451117    0.442795  0.00267918
          12    0.451048    0.443482  0.00254266
          13    0.452858    0.444204   0.0024472
          14    0.425596    0.442875  0.00260849
          15    0.458054    0.443887  0.00262356
          16    0.435746    0.443378  0.00250844
          17     0.43245    0.442735  0.00244185
          18    0.464773    0.443959  0.00259505
          19    0.437715    0.443631  0.00247919
          20    0.451366    0.444017  0.00238521
