#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.146808    0.146808           0
           2    0.160474    0.153641  0.00483166
           3    0.135118    0.147467  0.00598251
           4    0.149332    0.147933  0.00450502
           5    0.146538    0.147654  0.00361265
           6     0.17862    0.152815  0.00559106
           7    0.143944    0.151548  0.00493387
           8    0.144622    0.150682  0.00439243
           9     0.15686    0.151368  0.00395766
          10    0.164284     0.15266  0.00376675
          11    0.155142    0.152886  0.00343107
          12    0.132338    0.151173  0.00354677
          13    0.169108    0.152553  0.00353208
          14    0.154646    0.152702  0.00328295
          15    0.136846    0.151645  0.00322979
          16     0.14292      0.1511  0.00307362
          17    0.164908    0.151912  0.00299822
          18    0.164644     0.15262  0.00291389
          19     0.16699    0.153376    0.002857
          20     0.14709    0.153062  0.00273139
