#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.001528   -0.001528           0
           2   -0.001742   -0.001635 7.56604e-05
           3    0.009736  0.00215533  0.00309521
           4    0.007514    0.003495  0.00259518
           5   -0.002864   0.0022232  0.00236735
           6   -0.005812    0.000884  0.00232087
           7   -0.002272 0.000433143  0.00203264
           8    0.004836   0.0009835  0.00185157
           9     0.00975  0.00195756  0.00188472
          10    -0.00573   0.0011888  0.00184638
          11     0.00876  0.00187709  0.00180226
          12   -0.003416    0.001436  0.00170519
          13    0.003178     0.00157  0.00157928
          14   -0.002768  0.00126014  0.00149656
          15   -0.008378   0.0006176  0.00152852
          16    -0.01152   -0.000141  0.00161027
          17    -0.01838 -0.00121388  0.00183854
          18    0.008088-0.000697111  0.00180757
          19    0.008048-0.000236842  0.00177006
          20    0.004416    -4.2e-06  0.00169678
