#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.278242    0.278242           0
           2    0.281888    0.280065  0.00128899
           3    0.284265    0.281465     0.00143
           4     0.28859    0.283246  0.00187878
           5    0.284734    0.283544  0.00152639
           6    0.281547    0.283211  0.00130777
           7    0.281007    0.282896  0.00115823
           8    0.281198    0.282684  0.00103272
           9    0.283832    0.282811 0.000925822
          10    0.278101     0.28234 0.000945518
          11    0.283925    0.282484 0.000870474
          12    0.282487    0.282484 0.000797934
          13    0.280444    0.282328 0.000751831
          14    0.278897    0.282082  0.00073698
          15    0.275634    0.281653 0.000803506
          16    0.287792    0.282036 0.000839918
          17    0.279421    0.281882 0.000804474
          18    0.281068    0.281837 0.000761052
          19    0.275913    0.281525 0.000782265
          20    0.282167    0.281558  0.00074381
