#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.598002   -0.598002           0
           2   -0.600557   -0.599279 0.000903159
           3   -0.599783   -0.599447 0.000617501
           4    -0.59856   -0.599226  0.00050137
           5   -0.597902   -0.598961 0.000465807
           6   -0.599576   -0.599063 0.000399288
           7   -0.601667   -0.599435 0.000485528
           8   -0.599784   -0.599479 0.000426788
           9   -0.597728   -0.599284 0.000421356
          10   -0.597762   -0.599132 0.000405803
          11   -0.601831   -0.599377 0.000436838
          12   -0.599891    -0.59942 0.000402526
          13   -0.599459   -0.599423 0.000371574
          14   -0.600078    -0.59947 0.000347966
          15   -0.596219   -0.599253 0.000386419
          16   -0.600912   -0.599357 0.000375911
          17   -0.600449   -0.599421 0.000359251
          18   -0.600196   -0.599464 0.000341865
          19   -0.598145   -0.599395 0.000330844
          20   -0.600627   -0.599456 0.000319986
