#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.048112    0.048112           0
           2    0.051438    0.049775  0.00117592
           3    0.065948    0.055166    0.004471
           4    0.063812   0.0573275  0.00384036
           5    0.047676   0.0553972  0.00352417
           6    0.048384   0.0542283  0.00312464
           7    0.056156   0.0545037  0.00269037
           8    0.061392   0.0553648  0.00248805
           9    0.066422   0.0565933  0.00249657
          10     0.05048    0.055982  0.00232056
          11    0.063554   0.0566704  0.00220934
          12     0.05515   0.0565437  0.00202885
          13    0.057942   0.0566512  0.00187564
          14    0.060112   0.0568984  0.00175788
          15    0.050142    0.056448  0.00169741
          16    0.041178   0.0554936  0.00184017
          17    0.035872   0.0543394  0.00206238
          18    0.069224   0.0551663  0.00210707
          19     0.05367   0.0550876  0.00199764
          20    0.052548   0.0549606  0.00190179
