#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     8.22753     8.22753           0
           2     7.81384     8.02069    0.146261
           3      8.2055     8.08229    0.109716
           4     8.20571     8.11314   0.0865168
           5      8.2572     8.14196   0.0738551
           6      8.3938     8.18393    0.072499
           7     8.16954     8.18187   0.0621711
           8     8.15661     8.17872   0.0544799
           9     8.53721     8.21855   0.0612818
          10     8.17756     8.21445   0.0552905
          11     8.38306     8.22978   0.0523456
          12     8.06314     8.21589   0.0497913
          13     8.40094     8.23013   0.0479528
          14     8.15727     8.22492   0.0448091
          15     8.34949     8.23323   0.0425844
          16      8.2159     8.23214   0.0399367
          17     8.43042     8.24381   0.0392536
          18      8.2027     8.24152   0.0371392
          19     8.08773     8.23343   0.0360557
          20     8.63429     8.25347   0.0394323
