#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.556487   -0.556487           0
           2    -0.55546   -0.555974 0.000362978
           3     -0.5559   -0.555949 0.000242819
           4   -0.556655   -0.556125 0.000237701
           5   -0.555399    -0.55598 0.000230287
           6   -0.556436   -0.556056 0.000204025
           7   -0.556355   -0.556099 0.000179296
           8   -0.556037   -0.556091 0.000157052
           9   -0.555894   -0.556069 0.000141126
          10   -0.556115   -0.556074 0.000127088
          11   -0.555382   -0.556011 0.000130174
          12   -0.556096   -0.556018  0.00011952
          13   -0.555559   -0.555983 0.000115422
          14   -0.556819   -0.556042 0.000121667
          15   -0.555304   -0.555993 0.000123122
          16   -0.556036   -0.555996 0.000115457
          17   -0.556499   -0.556025 0.000112396
          18   -0.555205    -0.55598 0.000115014
          19    -0.55673   -0.556019 0.000115536
          20   -0.556008   -0.556019 0.000109761
