#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     2.21377     2.21377           0
           2     2.25399     2.23388    0.014222
           3     2.23243      2.2334  0.00948958
           4      2.2184     2.22965  0.00782279
           5      2.1789      2.2195   0.0110268
           6     2.24329     2.22346  0.00987614
           7      2.2435     2.22632  0.00887022
           8     2.23026     2.22682  0.00777509
           9     2.22705     2.22684  0.00691123
          10      2.2638     2.23054  0.00714026
          11     2.21825     2.22942  0.00657789
          12     2.25931     2.23191  0.00648422
          13     2.23922     2.23247  0.00600978
          14     2.26715     2.23495  0.00606952
          15     2.23647     2.23505  0.00566573
          16     2.27124     2.23731  0.00574527
          17     2.25073      2.2381  0.00546125
          18     2.21822       2.237  0.00526833
          19      2.2519     2.23778  0.00504912
          20       2.242     2.23799  0.00480107
