#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.269246    0.269246           0
           2     0.27176    0.270503 0.000888833
           3    0.340048    0.293685    0.018937
           4     0.29124    0.293073   0.0142126
           5    0.280862    0.290631    0.011578
           6    0.305534    0.293115  0.00991121
           7    0.321442    0.297162  0.00928477
           8    0.284838    0.295621  0.00825098
           9    0.317742    0.298079  0.00769158
          10    0.266182    0.294889  0.00755491
          11    0.242216    0.290101  0.00824718
          12    0.275142    0.288854  0.00765355
          13    0.297582    0.289526   0.0070942
          14    0.260396    0.287445  0.00688584
          15    0.285466    0.287313  0.00642805
          16    0.304486    0.288386  0.00611524
          17    0.296936    0.288889  0.00577617
          18    0.320582     0.29065  0.00571733
          19    0.334364    0.292951  0.00586109
          20    0.325848    0.294596  0.00579425
