#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.505984    0.505984           0
           2    0.490642    0.498313  0.00542404
           3    0.507021    0.501216  0.00432352
           4    0.503903    0.501888  0.00329442
           5    0.502503    0.502011  0.00263784
           6    0.499705    0.501627  0.00222601
           7    0.507999    0.502537  0.00208588
           8    0.472321     0.49876  0.00397666
           9    0.481598    0.496853  0.00396574
          10     0.49704    0.496872  0.00356921
          11    0.481216    0.495448  0.00351706
          12    0.492193    0.495177  0.00323442
          13    0.460994    0.492548  0.00391103
          14     0.50167    0.493199  0.00368555
          15    0.474183    0.491931  0.00365139
          16    0.503527    0.492656  0.00349435
          17    0.498305    0.492988  0.00330456
          18    0.498848    0.493314  0.00313697
          19    0.495888    0.493449  0.00297479
          20    0.520157    0.494785  0.00311137
