#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.604252   -0.604252           0
           2   -0.605568    -0.60491 0.000465276
           3   -0.603568   -0.604463 0.000479186
           4    -0.60256   -0.603987 0.000546676
           5   -0.603324   -0.603854 0.000453137
           6    -0.60554   -0.604135 0.000456467
           7    -0.60562   -0.604347 0.000437768
           8   -0.604144   -0.604322 0.000383784
           9   -0.600492   -0.603896 0.000526643
          10   -0.602452   -0.603752  0.00049339
          11   -0.605712    -0.60393 0.000479633
          12     -0.6035   -0.603894 0.000441001
          13   -0.605028   -0.603982 0.000415611
          14   -0.604492   -0.604018  0.00038752
          15   -0.600112   -0.603758 0.000440572
          16   -0.605832   -0.603887 0.000431692
          17   -0.604556   -0.603927 0.000408087
          18   -0.603968   -0.603929 0.000385422
          19   -0.602572   -0.603857 0.000371694
          20   -0.605336   -0.603931 0.000360386
