#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.006154   -0.006154           0
           2    0.000734    -0.00271  0.00243528
           3    0.009038    0.001206  0.00358597
           4    0.009464   0.0032705  0.00322954
           5    -0.00595   0.0014264  0.00306524
           6    -0.00587 0.000210333  0.00278516
           7     0.00364 0.000700286     0.00243
           8    0.005148  0.00125625  0.00218892
           9    0.010682  0.00230356  0.00218192
          10   -0.002742    0.001799  0.00202122
          11    0.009214  0.00247309  0.00194664
          12   -0.001864  0.00211167  0.00181766
          13    0.003998  0.00225677  0.00168362
          14   -0.001432  0.00199329  0.00158385
          15    -0.00351   0.0016264  0.00152016
          16    -0.01386   0.0006585  0.00170567
          17    -0.01578-0.000308471  0.00185934
          18    0.010328 0.000282444  0.00184756
          19    0.002348 0.000391158  0.00175351
          20    0.000124   0.0003778  0.00166589
