#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.494251    0.494251           0
           2     0.48537    0.489811   0.0031397
           3    0.499401    0.493008  0.00334586
           4    0.510894    0.497479  0.00461458
           5    0.507887    0.499561  0.00413456
           6    0.503952    0.500293  0.00350963
           7    0.513177    0.502133  0.00345738
           8    0.478315    0.499156   0.0041119
           9    0.470806    0.496006  0.00470946
          10    0.506905    0.497096  0.00436281
          11     0.47737    0.495303  0.00431905
          12    0.501097    0.495786  0.00398603
          13    0.474488    0.494147  0.00400194
          14    0.487976    0.493706  0.00374029
          15    0.473662     0.49237    0.003722
          16    0.506153    0.493232  0.00358767
          17    0.518238    0.494703  0.00366579
          18    0.490538    0.494471  0.00346943
          19    0.491775    0.494329  0.00328973
          20    0.524646    0.495845  0.00345689
