#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.664619   -0.664619           0
           2   -0.668838   -0.666728  0.00149163
           3   -0.667608   -0.667021  0.00102283
           4   -0.666481   -0.666886 0.000775993
           5   -0.664956     -0.6665 0.000710374
           6   -0.667449   -0.666658 0.000609319
           7   -0.668654   -0.666943 0.000585196
           8   -0.668475   -0.667135 0.000542457
           9   -0.666978   -0.667117 0.000482464
          10   -0.666025   -0.667008 0.000446419
          11   -0.669784   -0.667261  0.00047179
          12   -0.667156   -0.667252 0.000432555
          13   -0.666934   -0.667227 0.000399971
          14   -0.668217   -0.667298  0.00037759
          15   -0.666014   -0.667212 0.000361996
          16   -0.667535   -0.667233 0.000339933
          17   -0.667128   -0.667226 0.000319993
          18   -0.670276   -0.667396 0.000344163
          19   -0.665242   -0.667283 0.000344206
          20   -0.665625     -0.6672 0.000336822
