#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.072938    0.072938           0
           2    0.080286    0.076612  0.00259791
           3     0.09719   0.0834713   0.0058623
           4    0.081848   0.0830655  0.00441075
           5    0.076196   0.0816916  0.00373646
           6    0.068844   0.0795503  0.00367642
           7    0.084512   0.0802591  0.00321882
           8     0.08615   0.0809955  0.00289947
           9    0.096506   0.0827189  0.00304673
          10    0.067042   0.0811512  0.00311942
          11    0.086194   0.0816096  0.00286932
          12    0.072194    0.080825  0.00273539
          13    0.073304   0.0802465  0.00258543
          14    0.079226   0.0801736  0.00240179
          15    0.075682   0.0798741  0.00226026
          16    0.070152   0.0792665  0.00219915
          17    0.054388   0.0778031  0.00250992
          18    0.094614    0.078737   0.0025383
          19     0.07552   0.0785677  0.00241035
          20    0.068264   0.0780525  0.00234424
