#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.369821    0.369821           0
           2    0.356913    0.363367  0.00456374
           3    0.367609    0.364781  0.00325419
           4    0.362993    0.364334  0.00247115
           5    0.358654    0.363198  0.00222273
           6    0.365205    0.363533  0.00187726
           7    0.350501    0.361671  0.00235796
           8    0.360497    0.361524  0.00206777
           9    0.378823    0.363446  0.00258111
          10    0.368637    0.363965  0.00237462
          11    0.362401    0.363823    0.002163
          12    0.366993    0.364087  0.00199881
          13    0.364763    0.364139  0.00184573
          14    0.368397    0.364443  0.00173877
          15    0.358102    0.364021  0.00167345
          16    0.368226    0.364283  0.00158937
          17    0.359968     0.36403  0.00151602
          18    0.371618    0.364451  0.00148926
          19    0.356777    0.364047  0.00146462
          20    0.362855    0.363988   0.0013926
