#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.284773    0.284773           0
           2    0.285398    0.285086 0.000221179
           3    0.287756    0.285976 0.000741636
           4    0.294121    0.288012  0.00184916
           5    0.287174    0.287844  0.00148691
           6    0.285957     0.28753  0.00127194
           7    0.287036    0.287459  0.00109219
           8    0.284215    0.287054  0.00102819
           9    0.288755    0.287243 0.000931157
          10    0.283133    0.286832 0.000924279
          11    0.290098    0.287129 0.000886672
          12    0.290746     0.28743 0.000862507
          13    0.288275    0.287495 0.000798605
          14    0.285726    0.287369 0.000751492
          15    0.280346    0.286901  0.00083458
          16    0.289761    0.287079  0.00080134
          17    0.282909    0.286834 0.000790864
          18    0.287162    0.286852 0.000747137
          19     0.27982    0.286482 0.000794209
          20     0.28916    0.286616 0.000765704
