#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1    0.553846    0.553846           0
           2    0.553846    0.553846           0
           3     3.01538     1.37436    0.669946
           4        10.4     3.63077     2.01767
           5     8.86154     4.67692     1.86574
           6     2.21538     4.26667     1.59925
           7     1.53846     3.87692     1.41749
           8   0.0615385         3.4     1.31809
           9     3.93846     3.45983     1.17299
          10     3.01538     3.41538     1.05654
          11     3.93846     3.46294    0.961557
          12    0.246154     3.19487    0.918033
          13    0.553846     2.99172    0.869604
          14    0.246154      2.7956    0.829308
          15    0.984615     2.67487    0.782759
          16     3.01538     2.69615    0.734126
          17    0.984615     2.59548    0.697812
          18    0.984615     2.50598    0.664758
          19     1.53846     2.45506    0.631718
          20     3.93846     2.52923    0.604471
          21    0.553846     2.43516     0.58296
          22     3.01538     2.46154    0.557058
          23     2.21538     2.45084    0.532941
          24     2.21538     2.44103    0.510825
          25     6.15385     2.58954    0.511525
          26     8.86154     2.83077    0.545776
          27        10.4     3.11111    0.593209
          28     7.44615     3.26593    0.591882
          29     13.8462     3.63077    0.674608
          30     7.44615     3.75795    0.664001
          31     6.15385     3.83524    0.647064
          32        10.4     4.04038    0.658561
          33     6.15385     4.10443    0.641711
          34     3.93846     4.09955    0.622856
          35    0.984615     4.01055    0.611385
          36           0     3.89915    0.604467
          37   0.0615385     3.79543    0.596962
          38    0.553846     3.71012    0.587316
          39    0.553846     3.62919    0.577806
          40    0.984615     3.56308     0.56713
          41    0.246154     3.48218    0.559038
          42    0.246154     3.40513    0.551012
          43   0.0615385     3.32737    0.543656
          44   0.0615385     3.25315    0.536343
          45   0.0615385     3.18222    0.529093
          46   0.0615385     3.11438    0.521923
          47    0.246154     3.05336    0.514373
          48    0.246154     2.99487    0.506971
          49           0     2.93375    0.500295
          50   0.0615385     2.87631    0.493576
          51           0     2.81991     0.48711
          52           0     2.76568    0.480751
          53   0.0615385     2.71466     0.47438
          54    0.984615     2.68262    0.466676
          55           0     2.63385    0.460733
          56   0.0615385     2.58791     0.45479
          57    0.984615     2.55978     0.44768
          58     3.93846     2.58355    0.440592
          59     1.53846     2.56584     0.43348
          60     1.53846     2.54872    0.426593
          61     2.21538     2.54325    0.419635
          62     1.53846     2.52705     0.41318
          63    0.984615     2.50256    0.407346
          64   0.0615385     2.46442    0.402763
          65   0.0615385     2.42746    0.398259
          66    0.984615     2.40559    0.392825
          67     1.53846     2.39265    0.387175
          68     3.01538     2.40181    0.381589
          69     8.86154     2.49543    0.387373
          70     8.86154     2.58637     0.39237
          71     12.0615     2.71983    0.408909
          72     7.44615     2.78547    0.408465
          73     6.15385     2.83161    0.405467
          74     3.93846     2.84657    0.400264
          75     4.98462     2.87508    0.395941
          76     3.01538     2.87692    0.390735
          77     2.21538     2.86833    0.385755
          78     3.93846     2.88205    0.381054
          79     2.21538     2.87361    0.376323
          80        10.4     2.96769    0.383199
          81     22.2154     3.20532    0.446102
          82     15.7538     3.35835    0.466171
          83     8.86154     3.42465    0.465246
          84     7.44615     3.47253    0.462164
          85     7.44615     3.51928    0.459085
          86     6.15385     3.54991    0.454768
          87    0.553846     3.51547    0.450843
          88    0.984615     3.48671    0.446636
          89   0.0615385     3.44823    0.443272
          90    0.553846     3.41607    0.439512
          91           0     3.37853    0.436283
          92    0.553846     3.34783    0.432619
          93     1.53846     3.32837    0.428405
          94     4.98462     3.34599    0.424209
          95     2.21538     3.33409    0.419911
          96   0.0615385         3.3    0.416918
          97           0     3.26598    0.414006
          98     1.53846     3.24835    0.410156
          99    0.246154     3.21803    0.407133
         100    0.246154     3.18831    0.404145
         101    0.553846     3.16222    0.400984
         102    0.553846     3.13665    0.397868
         103     1.53846     3.12114    0.394307
         104     2.21538     3.11243    0.390612
         105     1.53846     3.09744    0.387179
         106     3.93846     3.10537    0.383608
         107     8.86154     3.15917    0.383777
         108     6.15385     3.18689    0.381223
         109     3.93846     3.19379    0.377788
         110     3.93846     3.20056    0.374415
         111    0.984615      3.1806    0.371573
         112     1.53846     3.16593    0.368545
         113     2.21538     3.15752    0.365379
         114     6.15385     3.18381    0.363118
         115     12.0615       3.261    0.368075
         116     2.21538     3.25199    0.365013
         117     2.21538     3.24313       0.362
         118     2.21538     3.23442    0.359037
         119           0     3.20724    0.357048
         120    0.246154     3.18256    0.354924
         121   0.0615385     3.15677    0.352927
         122   0.0615385      3.1314    0.350944
         123    0.553846     3.11044    0.348716
         124     3.01538     3.10968    0.345905
         125    0.246154     3.08677    0.343895
         126   0.0615385     3.06276    0.342003
         127    0.553846       3.043     0.33988
         128    0.246154     3.02115    0.337927
         129    0.553846     3.00203    0.335848
         130    0.984615     2.98651    0.333623
         131           0     2.96371    0.331854
         132     2.21538     2.95804    0.329388
         133     4.98462     2.97328    0.327264
         134     13.8462     3.05442     0.33473
         135     13.8462     3.13436    0.341662
         136     17.7846     3.24208    0.355727
         137     13.8462     3.31948    0.361453
         138     8.86154     3.35964    0.361058
         139     12.0615     3.42225    0.363847
         140     8.86154      3.4611    0.363317
         141        10.4     3.51031    0.364058
         142     8.86154       3.548    0.363439
         143        10.4     3.59591    0.364043
         144     1.53846     3.58162    0.361795
         145   0.0615385     3.55735    0.360113
         146           0     3.53298     0.35847
         147   0.0615385     3.50937    0.356808
         148    0.553846      3.4894    0.354956
         149     3.93846     3.49241    0.352587
         150    0.984615     3.47569    0.350632
         151     3.01538     3.47264    0.348323
         152   0.0615385      3.4502    0.346754
         153           0     3.42765     0.34522
         154     1.53846     3.41538    0.343196
         155   0.0615385     3.39375    0.341663
         156           0     3.37199    0.340165
         157   0.0615385     3.35091    0.338651
         158    0.246154     3.33126    0.337078
         159    0.553846     3.31379     0.33541
         160     1.53846     3.30269    0.333497
         161     2.21538     3.29594    0.331494
