#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.48       -0.48           0
           2       -0.52        -0.5   0.0141421
           3       -0.52   -0.506667   0.0108866
           4       -0.44       -0.49   0.0165831
           5       -0.44       -0.48       0.016
           6       -0.24       -0.44    0.038873
           7       -0.04   -0.382857   0.0625223
           8        0.12       -0.32   0.0803119
           9        0.24   -0.257778   0.0923998
          10        0.28      -0.204   0.0975623
          11        0.36   -0.152727    0.101274
          12        0.32   -0.113333    0.100203
          13        0.24  -0.0861538    0.096111
          14        0.28       -0.06   0.0927362
          15         0.4  -0.0293333   0.0914839
          16        0.56      0.0075   0.0928856
          17        0.56        0.04   0.0929337
          18        0.52   0.0666667   0.0915167
          19        0.44   0.0863158   0.0887844
          20        0.44       0.104   0.0860883
          21         0.4    0.118095   0.0831348
          22        0.56    0.138182   0.0817465
          23        0.52    0.154783   0.0798602
          24        0.44    0.166667   0.0774118
          25        0.48      0.1792   0.0753231
          26        0.48    0.190769   0.0733092
          27        0.44         0.2   0.0711728
          28        0.44    0.208571   0.0691451
          29        0.68    0.224828   0.0686452
          30        0.72    0.241333   0.0683126
          31        0.72    0.256774   0.0678316
          32         0.8     0.27375   0.0678028
          33         0.8    0.289697   0.0675975
          34        0.64         0.3   0.0663899
          35         0.6    0.308571    0.065044
          36        0.68    0.318889   0.0640503
          37        0.64    0.327568   0.0629044
          38        0.72    0.337895   0.0620909
          39        0.72    0.347692    0.061267
          40        0.64       0.355   0.0601696
          41        0.56        0.36   0.0589094
          42        0.84    0.371429   0.0586049
          43        0.96    0.385116   0.0588187
          44           1    0.399091   0.0591187
          45           1    0.412444   0.0592939
          46        0.88    0.422609   0.0588697
          47        0.88     0.43234   0.0584159
          48        0.88    0.441667   0.0579386
          49        0.88    0.450612   0.0574427
          50        0.88      0.4592   0.0569321
          51        0.88    0.467451   0.0564105
          52         0.8    0.473846    0.055687
          53        0.84    0.480755   0.0550632
          54        0.88    0.488148   0.0545376
          55        0.96    0.496727   0.0542166
          56           1    0.505714   0.0539882
          57           1    0.514386   0.0537329
          58           1    0.522759   0.0534548
          59           1    0.530847   0.0531573
          60           1    0.538667   0.0528433
          61           1     0.54623   0.0525154
          62        0.88    0.551613   0.0519436
          63        0.88    0.556825     0.05138
