#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.66642     1.66642           0
           2     1.73957       1.703   0.0258622
           3     1.70027     1.70209   0.0172575
           4     1.65068     1.68923   0.0170705
           5     1.66897     1.68518   0.0141295
           6     1.64644     1.67872   0.0131674
           7     1.66648     1.67698   0.0114018
           8     1.68651     1.67817   0.0100387
           9     1.68952     1.67943  0.00900219
          10     1.67468     1.67895  0.00811449
          11     1.66999     1.67814  0.00741765
          12     1.64831     1.67565  0.00720393
          13     1.74147     1.68072  0.00823876
          14     1.64425     1.67811  0.00805158
          15     1.63223     1.67505  0.00807485
          16      1.6593     1.67407  0.00762998
          17     1.62867      1.6714   0.0076341
          18     1.65858     1.67069  0.00724312
          19     1.69511     1.67197  0.00697505
          20     1.70049      1.6734  0.00677049
