#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.037992    0.037992           0
           2    0.038262    0.038127 9.54594e-05
           3     0.03247   0.0362413  0.00154096
           4    0.029082   0.0344515  0.00193347
           5      0.0322   0.0340012  0.00159835
           6     0.03443   0.0340727  0.00133356
           7     0.02046    0.032128  0.00213261
           8    0.035974   0.0326087  0.00191946
           9    0.036534   0.0330449  0.00175504
          10     0.03841   0.0335814  0.00165951
          11    0.037408   0.0339293  0.00154468
          12    0.033668   0.0339075  0.00141611
          13    0.027906   0.0334458  0.00138038
          14    0.033572   0.0334549  0.00128181
          15    0.031296   0.0333109  0.00120441
          16     0.03726   0.0335577  0.00115415
          17    0.031106   0.0334135  0.00109523
          18    0.036506   0.0335853  0.00104777
          19    0.036706   0.0337496  0.00100542
          20    0.038406   0.0339824 0.000981732
