#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.225943    0.225943           0
           2    0.230706    0.228325  0.00168398
           3    0.232219    0.229623  0.00154388
           4     0.22665     0.22888  0.00132483
           5    0.230029    0.229109  0.00107962
           6    0.226035    0.228597  0.00101404
           7    0.230549    0.228876 0.000906714
           8     0.23145    0.229198 0.000848539
           9    0.229833    0.229268 0.000757191
          10    0.225512    0.228893 0.000769022
          11    0.226356    0.228662 0.000732881
          12    0.224173    0.228288  0.00076131
          13    0.225377    0.228064 0.000734934
          14    0.221154     0.22757  0.00083181
          15    0.231043    0.227802 0.000807925
          16    0.226238    0.227704  0.00076332
          17    0.230932    0.227894 0.000741658
          18     0.22326    0.227637 0.000743804
          19     0.22478    0.227486 0.000719689
          20    0.231332    0.227679 0.000708921
