#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.006874   -0.006874           0
           2   -0.001318   -0.004096  0.00196434
           3     0.00558-0.000870667  0.00294111
           4     0.00985   0.0018095  0.00320206
           5    0.003012     0.00205  0.00257066
           6   -0.005048    0.000867  0.00239903
           7   -0.001012 0.000598571  0.00207127
           8    0.006568  0.00134475  0.00194212
           9     0.00301  0.00152978  0.00173512
          10   -0.002744   0.0011024  0.00161339
          11    0.009386  0.00185545  0.00163303
          12    0.001914  0.00186033  0.00149695
          13   -0.001932  0.00156862  0.00140994
          14   -0.001092  0.00137857  0.00132198
          15   -0.004522   0.0009852  0.00129105
          16    -0.00477   0.0006255  0.00125947
          17   -0.012022-0.000118471  0.00138783
          18     0.00147-3.02222e-05  0.00131353
          19    0.007342 0.000357789  0.00130044
          20   -0.000516   0.0003141  0.00123615
