#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.060302    0.060302           0
           2    0.053022    0.056662  0.00257387
           3      0.0599   0.0577413  0.00192899
           4    0.064142   0.0593415  0.00200336
           5    0.052748   0.0580228  0.00198992
           6    0.059064   0.0581963  0.00166582
           7       0.063   0.0588826  0.00156281
           8    0.056644   0.0586027  0.00139229
           9    0.071886   0.0600787  0.00186224
          10    0.063034   0.0603742   0.0016993
          11    0.067086   0.0609844  0.00165073
          12     0.04406    0.059574  0.00202807
          13    0.054182   0.0591592    0.001914
          14      0.0693   0.0598836  0.00190944
          15    0.066694   0.0603376  0.00183533
          16     0.05847   0.0602209  0.00172433
          17     0.05521   0.0599261   0.0016479
          18    0.064864   0.0602004  0.00157902
          19    0.067918   0.0606066  0.00154727
          20    0.073832   0.0612679  0.00160501
