#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.33354     0.33354           0
           2    0.329035    0.331287  0.00159269
           3      0.3302    0.330925  0.00110228
           4    0.327341    0.330029   0.0011338
           5    0.326054    0.329234  0.00115251
           6    0.330538    0.329451 0.000980728
           7    0.324163    0.328696  0.00109357
           8    0.326986    0.328482 0.000977532
           9    0.327085    0.328327 0.000881149
          10    0.327125    0.328207 0.000801186
          11    0.325574    0.327967 0.000763272
          12    0.332297    0.328328 0.000780288
          13    0.322954    0.327915 0.000822503
          14    0.326975    0.327848 0.000766484
          15    0.324954    0.327655 0.000739257
          16    0.324952    0.327486 0.000712092
          17    0.325797    0.327386 0.000677101
          18    0.330999    0.327587  0.00066857
          19    0.329454    0.327685 0.000640559
          20     0.32602    0.327602 0.000613922
