#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.412057    0.412057           0
           2    0.394271    0.403164  0.00628823
           3    0.395441     0.40059  0.00468965
           4    0.399812    0.400395  0.00352127
           5    0.397122    0.399741  0.00287721
           6    0.384448    0.397192  0.00334097
           7    0.392572    0.396532  0.00292816
           8    0.395498    0.396403  0.00256499
           9     0.40538      0.3974  0.00246633
          10    0.394298     0.39709  0.00223913
          11    0.391078    0.396543  0.00210121
          12    0.399668    0.396804  0.00194218
          13    0.407776    0.397648  0.00196763
          14     0.39684     0.39759  0.00182793
          15    0.392963    0.397282   0.0017319
          16    0.397831    0.397316    0.001624
          17    0.405925    0.397822  0.00160549
          18    0.403373    0.398131  0.00154563
          19     0.38607    0.397496  0.00158929
          20    0.394571     0.39735  0.00151654
