#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     11.9365     11.9365           0
           2     11.9858     11.9611   0.0174083
           3     11.8266     11.9163   0.0384035
           4     11.8073     11.8891   0.0372353
           5     11.4627     11.8038    0.081885
           6     11.9431      11.827   0.0714519
           7     11.8436     11.8294   0.0612837
           8     11.7508     11.8195   0.0544053
           9     11.4468     11.7781   0.0621552
          10     12.0629     11.8066   0.0621217
          11     11.9356     11.8183     0.05757
          12     11.9703      11.831   0.0541484
          13     11.6668     11.8184   0.0514348
          14      11.789     11.8163   0.0478037
          15     11.7749     11.8135   0.0446962
          16     11.9334      11.821   0.0425261
          17     11.4251     11.7977   0.0459606
          18     11.9586     11.8067    0.044268
          19     12.0042      11.817   0.0431416
          20     11.8426     11.8183   0.0410034
