#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     10.7133     10.7133           0
           2     10.1809     10.4471    0.188239
           3      10.195     10.3631    0.143024
           4     10.3721     10.3653    0.107286
           5     9.46042     10.1844    0.183224
           6      10.118     10.1733     0.15302
           7     9.55116     10.0844    0.154834
           8     9.90078     10.0615    0.137171
           9     9.46354     9.99503    0.137077
          10     11.0368     10.0992    0.158077
          11     9.31964     10.0283      0.1588
          12     10.3758     10.0573    0.148183
          13     9.65024      10.026    0.140053
          14     9.63004      9.9977    0.132874
          15     10.0033     9.99807    0.124016
          16     9.65906     9.97688    0.118061
          17     8.79394      9.9073    0.130016
          18      9.9451      9.9094     0.12281
          19     10.4705     9.93893    0.119844
          20     9.99104     9.94153     0.11388
