#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.813997   -0.813997           0
           2   -0.812917   -0.813457 0.000381897
           3   -0.813026   -0.813313 0.000280349
           4   -0.813065   -0.813251 0.000217043
           5   -0.811856   -0.812972 0.000304035
           6   -0.814781   -0.813274 0.000374033
           7   -0.813428   -0.813296 0.000321246
           8   -0.812842   -0.813239 0.000286054
           9    -0.81182   -0.813081 0.000294543
          10   -0.814786   -0.813252 0.000310522
          11   -0.811505   -0.813093 0.000320314
          12   -0.813395   -0.813118 0.000294609
          13   -0.812278   -0.813054 0.000278938
          14   -0.812527   -0.813016 0.000261535
          15   -0.812631    -0.81299 0.000245356
          16   -0.813528   -0.813024 0.000232308
          17   -0.810642   -0.812884  0.00025744
          18   -0.812419   -0.812858 0.000244431
          19   -0.813201   -0.812876 0.000232232
          20   -0.811381   -0.812801 0.000232336
