#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.504897   -0.504897           0
           2   -0.504526   -0.504712 0.000130956
           3   -0.505164   -0.504862 0.000150939
           4   -0.505243   -0.504958 0.000140044
           5   -0.503395   -0.504645  0.00030111
           6   -0.505013   -0.504706 0.000257085
           7   -0.505141   -0.504768 0.000227725
           8   -0.504842   -0.504778 0.000199447
           9   -0.504807   -0.504781 0.000177313
          10   -0.505715   -0.504874 0.000182541
          11   -0.504922   -0.504879 0.000165997
          12   -0.504395   -0.504838 0.000156977
          13   -0.504247   -0.504793 0.000151346
          14   -0.505373   -0.504834 0.000146094
          15   -0.504271   -0.504797 0.000141096
          16    -0.50397   -0.504745 0.000141432
          17   -0.506225   -0.504832 0.000157637
          18   -0.504367   -0.504806 0.000150981
          19   -0.504944   -0.504814 0.000143208
          20   -0.505528   -0.504849 0.000140433
