#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.007386   -0.007386           0
           2   -0.001874    -0.00463  0.00194879
           3    0.007804-0.000485333  0.00362492
           4    0.007524    0.001517  0.00322464
           5     0.00303   0.0018196  0.00259387
           6   -0.006608    0.000415  0.00251325
           7   -0.004048-0.000222571  0.00223362
           8    0.005276  0.00046475  0.00205745
           9    0.005046 0.000973778  0.00189077
          10   -0.005028   0.0003736  0.00179442
          11    0.009524  0.00120545  0.00181389
          12     0.00061  0.00115583  0.00166341
          13    0.001216  0.00116046  0.00153546
          14   -0.003072 0.000858143  0.00145524
          15   -0.006868 0.000343067  0.00144651
          16   -0.006026    -5.5e-05  0.00140981
          17   -0.010142-0.000648353  0.00144637
          18    0.002634   -0.000466  0.00137746
          19    0.003112-0.000277684  0.00131777
          20    -0.00071  -0.0002993  0.00125206
