#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.801868   -0.801868           0
           2   -0.799452    -0.80066 0.000854185
           3   -0.798716   -0.800012 0.000777314
           4   -0.798616   -0.799663 0.000656676
           5    -0.80202   -0.800134 0.000673615
           6   -0.799452   -0.800021 0.000570866
           7   -0.802988   -0.800445 0.000627258
           8   -0.801824   -0.800617  0.00057206
           9   -0.797636   -0.800286 0.000596731
          10   -0.801608   -0.800418 0.000551512
          11    -0.80142   -0.800509 0.000508842
          12   -0.800216   -0.800485 0.000467024
          13    -0.79874    -0.80035 0.000449969
          14   -0.801576   -0.800438 0.000426258
          15   -0.798684   -0.800321 0.000413569
          16   -0.799564   -0.800274 0.000390418
          17   -0.800196   -0.800269 0.000367479
          18   -0.796664   -0.800069 0.000397919
          19   -0.798992   -0.800012 0.000380991
          20   -0.801716   -0.800097 0.000371344
