#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.446421    0.446421           0
           2     0.41883    0.432626  0.00975508
           3    0.437374    0.434208  0.00663056
           4    0.432103    0.433682  0.00499378
           5    0.428224     0.43259  0.00411261
           6     0.44588    0.434805  0.00397916
           7    0.420434    0.432752  0.00390456
           8    0.427342    0.432076  0.00347457
           9    0.430528    0.431904  0.00309276
          10    0.430903    0.431804   0.0027851
          11    0.433179    0.431929  0.00253471
          12    0.438592    0.432484  0.00238352
          13     0.44785    0.433666  0.00247597
          14     0.43315    0.433629  0.00229939
          15    0.432577    0.433559  0.00214716
          16    0.416286     0.43248  0.00226818
          17    0.443191     0.43311  0.00222055
          18    0.440859     0.43354  0.00213851
          19    0.433625    0.433545  0.00202596
          20    0.439112    0.433823   0.0019437
