#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1     -0.6424     -0.6424           0
           2   -0.645196   -0.643798 0.000988535
           3   -0.643032   -0.643543 0.000691213
           4   -0.640416   -0.642761 0.000852643
           5   -0.641436   -0.642496 0.000722122
           6   -0.643412   -0.642649 0.000617696
           7    -0.64478   -0.642953 0.000599819
           8   -0.644092   -0.643096 0.000541471
           9    -0.63982   -0.642732 0.000591097
          10   -0.641176   -0.642576 0.000552076
          11   -0.645688   -0.642859 0.000569783
          12   -0.644176   -0.642969 0.000532767
          13   -0.644472   -0.643084 0.000504179
          14   -0.645808   -0.643279 0.000504307
          15    -0.64002   -0.643062 0.000515364
          16   -0.644556   -0.643155 0.000491544
          17   -0.643076    -0.64315 0.000462652
          18   -0.644372   -0.643218 0.000441899
          19   -0.642468   -0.643179 0.000420402
          20   -0.643312   -0.643185 0.000399434
