#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1        0.08        0.08           0
           2       -0.04        0.02   0.0424264
           3           0   0.0133333   0.0288033
           4        0.12        0.04   0.0316228
           5        0.08       0.048   0.0262907
           6        0.16   0.0666667   0.0277555
           7        0.16        0.08   0.0268024
           8         0.2       0.095    0.027329
           9        0.32        0.12   0.0338479
          10         0.4       0.148   0.0404178
          11        0.56    0.185455   0.0512386
          12        0.76    0.233333   0.0656308
          13        0.76    0.273846   0.0720087
          14        0.84    0.314286   0.0773919
          15        0.84    0.349333   0.0797745
          16        0.96      0.3875   0.0834205
          17        0.96    0.421176   0.0850397
          18           1    0.453333    0.086181
          19           1    0.482105   0.0863144
          20           1       0.508   0.0857951
          21           1    0.531429   0.0848482
          22        0.92    0.549091   0.0828094
          23        0.88    0.563478   0.0804491
          24        0.84       0.575   0.0779178
          25        0.88      0.5872   0.0757502
          26        0.72    0.592308   0.0730087
          27        0.72    0.597037   0.0704577
          28        0.72    0.601429   0.0680781
          29        0.56         0.6   0.0657455
          30         0.6         0.6    0.063554
          31        0.64     0.60129    0.061517
          32        0.68     0.60375   0.0596437
          33        0.64    0.604848   0.0578464
          34        0.68    0.607059   0.0561873
          35         0.6    0.606857   0.0545823
          36        0.52    0.604444   0.0531194
          37        0.44         0.6   0.0518694
          38        0.32    0.592632   0.0510251
          39        0.64    0.593846   0.0497312
          40        0.64       0.595   0.0485013
          41        0.64    0.596098   0.0473307
          42        0.72    0.599048   0.0462957
          43         0.4    0.594419   0.0454499
          44         0.4        0.59   0.0446312
          45         0.4    0.585778   0.0438386
          46        0.44    0.582609       0.043
          47         0.4    0.578723   0.0422603
          48         0.4       0.575   0.0415436
          49        0.44    0.572245    0.040787
          50         0.4      0.5688   0.0401165
          51        0.44    0.566275   0.0394093
          52         0.2    0.559231   0.0392758
          53        0.08    0.550189   0.0395619
          54       -0.04    0.539259   0.0403107
          55       -0.08       0.528   0.0411202
          56       -0.16    0.515714   0.0421813
          57       -0.24    0.502456    0.043475
          58       -0.32    0.488276   0.0449786
          59       -0.24    0.475932   0.0458788
          60        -0.2    0.464667   0.0464767
          61       -0.12    0.455082   0.0466926
          62           0    0.447742   0.0465129
