#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.367853    0.367853           0
           2    0.367233    0.367543 0.000219074
           3    0.364158    0.366415 0.000932651
           4    0.368143    0.366847 0.000793267
           5    0.361351    0.365747  0.00117011
           6    0.376476    0.367536  0.00190131
           7    0.364269    0.367069    0.001686
           8    0.363737    0.366652  0.00152583
           9    0.361254    0.366052  0.00146946
          10    0.359611    0.365408  0.00145687
          11    0.361449    0.365048  0.00136817
          12     0.36204    0.364798  0.00127693
          13    0.369162    0.365133  0.00122204
          14    0.360829    0.364826  0.00117279
          15    0.367321    0.364992  0.00110634
          16    0.365175    0.365004  0.00103725
          17    0.370242    0.365312  0.00102098
          18    0.370054    0.365575 0.000997677
          19    0.364425    0.365515 0.000947002
          20    0.374467    0.365962 0.000999853
