#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.077838    0.077838           0
           2    0.088656    0.083247  0.00382474
           3    0.067896     0.07813  0.00489463
           4    0.074278    0.077167  0.00376451
           5      0.0753   0.0767936  0.00303007
           6    0.067162   0.0751883  0.00291948
           7    0.065382   0.0737874  0.00281855
           8    0.082174   0.0748358  0.00265403
           9     0.06528    0.073774  0.00256273
          10    0.073668   0.0737634  0.00230648
          11    0.077442   0.0740978  0.00212091
          12    0.084936    0.075001   0.0021278
          13      0.0702   0.0746317  0.00199592
          14    0.077598   0.0748436  0.00186456
          15    0.083728   0.0754359  0.00183192
          16    0.081122   0.0757913  0.00175156
          17    0.078862   0.0759719  0.00165781
          18    0.076152   0.0759819  0.00156574
          19     0.07674   0.0760218  0.00148384
          20     0.07669   0.0760552  0.00141003
