#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.74883     3.74883           0
           2     3.80581     3.77732   0.0201455
           3     3.63027      3.7283   0.0422142
           4     3.57916     3.69102   0.0452223
           5     3.66511     3.68584   0.0364733
           6     3.69829     3.68791   0.0304535
           7     3.69442     3.68884   0.0261172
           8     3.69503     3.68962    0.022864
           9     3.86183     3.70875   0.0271754
          10     3.90299     3.72817   0.0306227
          11     3.67202     3.72307   0.0282611
          12     3.44515     3.69991   0.0340999
          13     3.63168     3.69466   0.0318781
          14      3.4905     3.68008   0.0327672
          15      3.6307     3.67679   0.0307477
          16     3.65949     3.67571    0.028845
          17     3.80178     3.68312   0.0280854
          18     3.75044     3.68686    0.026773
          19     3.58943     3.68173   0.0258503
          20     3.61503      3.6784   0.0247721
