#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.211591    0.211591           0
           2    0.208158    0.209874   0.0012139
           3    0.212931    0.210893  0.00116052
           4    0.211574    0.211063 0.000882785
           5    0.211844     0.21122 0.000719921
           6    0.206717    0.210469 0.000910622
           7    0.210277    0.210442 0.000780946
           8    0.207811    0.210113 0.000749384
           9    0.207394    0.209811 0.000724456
          10    0.211063    0.209936 0.000662752
          11    0.209001    0.209851 0.000607926
          12    0.210613    0.209914 0.000560577
          13    0.211487    0.210035  0.00053035
          14    0.211264    0.210123 0.000499672
          15    0.205756    0.209832 0.000544631
          16    0.210451    0.209871 0.000511964
          17    0.211139    0.209945 0.000487257
          18    0.209038    0.209895 0.000462787
          19    0.206897    0.209737 0.000464558
          20    0.207211    0.209611 0.000458174
