#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.83666     1.83666           0
           2     1.91254      1.8746   0.0268298
           3      1.8694     1.87287   0.0179423
           4     1.90018      1.8797   0.0146985
           5     1.86773      1.8773   0.0119519
           6     1.88403     1.87843   0.0100123
           7     1.84055     1.87301  0.00993727
           8     1.90696     1.87726  0.00955813
           9     1.87537     1.87705  0.00849842
          10     1.87272     1.87661  0.00765957
          11      1.9015     1.87888  0.00728981
          12     1.88532     1.87941  0.00670205
          13     1.90783      1.8816  0.00653325
          14     1.88059     1.88153  0.00606699
          15     1.87318     1.88097  0.00568801
          16     1.92394     1.88366  0.00593277
          17     1.92144     1.88588  0.00598567
          18     1.82696     1.88261  0.00648661
          19     1.86145     1.88149  0.00624006
          20     1.86806     1.88082  0.00596408
