#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.265402    0.265402           0
           2    0.265397      0.2654 1.62211e-06
           3    0.266307    0.265702 0.000247098
           4    0.272681    0.267447  0.00152238
           5     0.26405    0.266768  0.00136108
           6    0.264981     0.26647  0.00116633
           7     0.26663    0.266493 0.000999938
           8     0.26543     0.26636 0.000883724
           9    0.266187    0.266341 0.000785741
          10    0.263467    0.266053 0.000757907
          11     0.26705    0.266144 0.000694401
          12    0.266107    0.266141 0.000636542
          13     0.26787    0.266274 0.000601319
          14    0.265583    0.266225 0.000560387
          15     0.26531    0.266164 0.000526337
          16    0.266365    0.266176 0.000493591
          17     0.26278    0.265976 0.000503358
          18    0.268163    0.266098 0.000489832
          19    0.261496    0.265856 0.000520505
          20    0.266721    0.265899 0.000496277
