#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.638896   -0.638896           0
           2   -0.639031   -0.638964 4.77863e-05
           3    -0.63868   -0.638869 8.35776e-05
           4   -0.634924   -0.637883 0.000856377
           5   -0.640194   -0.638345 0.000800191
           6   -0.637876   -0.638267 0.000670633
           7   -0.638214   -0.638259 0.000574872
           8   -0.640533   -0.638544 0.000568973
           9   -0.638207   -0.638506  0.00050698
          10      -0.642   -0.638856 0.000563946
          11   -0.637478    -0.63873 0.000526403
          12   -0.637931   -0.638664 0.000486734
          13    -0.63896   -0.638686 0.000449825
          14   -0.637687   -0.638615 0.000423324
          15   -0.637594   -0.638547 0.000400536
          16   -0.640381   -0.638662 0.000391569
          17   -0.640003   -0.638741 0.000376399
          18   -0.637146   -0.638652 0.000365761
          19   -0.640206   -0.638734  0.00035554
          20   -0.640137   -0.638804 0.000344618
