#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.070404    0.070404           0
           2    0.062362    0.066383  0.00284328
           3    0.061788   0.0648513   0.0022709
           4     0.06321    0.064441  0.00173985
           5    0.059704   0.0634936  0.00162954
           6    0.055802   0.0622117  0.00179262
           7     0.06369   0.0624229  0.00154892
           8    0.070474   0.0634292  0.00165017
           9    0.080158    0.065288  0.00228531
          10    0.070586   0.0658178   0.0021173
          11    0.062292   0.0654973  0.00194893
          12     0.06034   0.0650675  0.00183329
          13    0.052584   0.0641072  0.00192742
          14    0.066742   0.0642954  0.00179891
          15    0.061306   0.0640961  0.00168999
          16    0.061672   0.0639446  0.00159114
          17    0.076342   0.0646739  0.00165625
          18     0.06771   0.0648426   0.0015728
          19     0.06191   0.0646882  0.00149758
          20    0.057458   0.0643267  0.00146569
