#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.34137     0.34137           0
           2    0.342449     0.34191 0.000381455
           3    0.344309    0.342709 0.000700752
           4     0.33952    0.341912  0.00086769
           5    0.335765    0.340683  0.00130042
           6    0.345452    0.341478  0.00130423
           7     0.34108    0.341421  0.00111915
           8    0.340742    0.341336 0.000982461
           9    0.340523    0.341246 0.000877443
          10    0.345795    0.341701 0.000899954
          11    0.337687    0.341336  0.00088903
          12    0.338606    0.341108 0.000843551
          13    0.335846    0.340703 0.000870388
          14     0.34533    0.341034 0.000868689
          15    0.349448    0.341595 0.000975221
          16    0.339231    0.341447 0.000925398
          17    0.350919    0.342004  0.00102507
          18    0.349248    0.342407  0.00104412
          19    0.353637    0.342998   0.0011443
          20    0.341167    0.342906  0.00109074
