#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.361591    0.361591           0
           2    0.347407    0.354499    0.005015
           3    0.360597    0.356532   0.0037326
           4    0.354699    0.356073  0.00282743
           5    0.353098    0.355478  0.00232371
           6      0.3588    0.356032   0.0020013
           7    0.342326    0.354074  0.00249571
           8    0.353774    0.354036  0.00218403
           9    0.363593    0.355098  0.00218427
          10    0.361446    0.355733  0.00205601
          11    0.350893    0.355293   0.0019156
          12    0.358291    0.355543  0.00177218
          13     0.35185    0.355259  0.00165847
          14    0.359292    0.355547  0.00156483
          15    0.350336      0.3552  0.00149858
          16    0.360578    0.355536  0.00144212
          17    0.351786    0.355315  0.00137406
          18    0.363438    0.355766  0.00136983
          19    0.346924    0.355301  0.00137452
          20    0.357257    0.355399  0.00130927
