#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.579726   -0.579726           0
           2   -0.582508   -0.581117 0.000983487
           3   -0.580679   -0.580971 0.000666374
           4   -0.581075   -0.580997 0.000500287
           5   -0.579567   -0.580711 0.000474993
           6   -0.581784    -0.58089 0.000428158
           7   -0.583536   -0.581268 0.000507151
           8   -0.581364    -0.58128   0.0004439
           9   -0.579091   -0.581037 0.000456385
          10   -0.579501   -0.580883 0.000435806
          11   -0.583836   -0.581151 0.000471661
          12   -0.581212   -0.581156 0.000432382
          13   -0.581509   -0.581184 0.000399974
          14   -0.581797   -0.581227 0.000373796
          15   -0.578346   -0.581035 0.000395161
          16   -0.582586   -0.581132 0.000382157
          17   -0.583545   -0.581274  0.00038513
          18   -0.582015   -0.581315 0.000365928
          19    -0.58072   -0.581284 0.000348008
          20   -0.582772   -0.581358 0.000338464
