#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.291034    0.291034           0
           2     0.29244    0.291737 0.000497283
           3    0.299376    0.294284  0.00210542
           4    0.301801    0.296163  0.00226768
           5    0.293877    0.295706  0.00185967
           6    0.291262    0.294965  0.00169079
           7    0.292599    0.294627  0.00148264
           8    0.292615    0.294376  0.00131846
           9    0.297076    0.294676  0.00120561
          10    0.289662    0.294174  0.00118471
          11    0.297144    0.294444  0.00110735
          12     0.29935    0.294853  0.00108793
          13    0.296861    0.295008  0.00101515
          14    0.291313    0.294744 0.000976338
          15    0.288939    0.294357 0.000984948
          16    0.296953    0.294519 0.000936655
          17    0.291161    0.294321 0.000902147
          18     0.29449    0.294331 0.000852076
          19    0.285246    0.293853 0.000931788
          20    0.294601     0.29389 0.000885948
