#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.412591    0.412591           0
           2    0.411297    0.411944 0.000457685
           3    0.414866    0.412918 0.000851817
           4      0.4717    0.427613   0.0127426
           5    0.402914    0.422673   0.0111104
           6    0.432859    0.424371  0.00938746
           7    0.402108    0.421191  0.00856822
           8    0.434666    0.422875  0.00766097
           9    0.415649    0.422072   0.0068517
          10     0.43539    0.423404  0.00629462
          11    0.452507     0.42605  0.00625372
          12    0.443122    0.427472  0.00589218
          13    0.408032    0.425977   0.0056255
          14    0.409228     0.42478  0.00534938
          15    0.426612    0.424903  0.00499414
          16    0.444114    0.426103  0.00482419
          17    0.441281    0.426996  0.00462229
          18    0.434803     0.42743   0.0043858
          19    0.413933    0.426719  0.00421211
          20    0.435007    0.427134  0.00402183
