#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.029312   -0.029312           0
           2   -0.005048    -0.01718  0.00857862
           3    0.035662    0.000434   0.0154772
           4    -0.02163   -0.005082   0.0125524
           5    -0.03783  -0.0116316   0.0116257
           6    -0.03694  -0.0158497   0.0104253
           7    0.051816 -0.00618314   0.0126469
           8   -0.059652  -0.0128667     0.01271
           9    0.040582   -0.006928   0.0126091
          10   -0.045754  -0.0108106    0.011931
          11    0.025146 -0.00754182   0.0112853
          12    -0.01616    -0.00826   0.0103677
          13   -0.027332 -0.00972708  0.00967338
          14   -0.080356   -0.014772   0.0102136
          15   -0.104918  -0.0207817   0.0111616
          16    0.047322  -0.0165252   0.0112463
          17    -0.04437  -0.0181632   0.0107034
          18    0.004846  -0.0168849   0.0101848
          19     -0.0278  -0.0174594  0.00966497
          20    0.036108   -0.014781  0.00954562
