#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.883672   -0.883672           0
           2   -0.874716   -0.879194  0.00316642
           3   -0.874804   -0.877731  0.00242563
           4   -0.882224   -0.878854    0.002063
           5   -0.878564   -0.878796  0.00165122
           6   -0.878492   -0.878745  0.00137679
           7     -0.8723   -0.877825  0.00145579
           8   -0.882032   -0.878351  0.00136552
           9   -0.875756   -0.878062  0.00124385
          10   -0.876048   -0.877861  0.00113566
          11   -0.884028   -0.878421   0.0011626
          12    -0.88864   -0.879273  0.00134181
          13   -0.874516   -0.878907  0.00128752
          14   -0.879776   -0.878969  0.00119705
          15   -0.877656   -0.878882  0.00112045
          16   -0.880844   -0.879004  0.00105711
          17   -0.880912   -0.879116  0.00100087
          18   -0.874448   -0.878857 0.000978289
          19   -0.877036   -0.878761 0.000931484
          20   -0.881748   -0.878911 0.000896801
