#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.770925   -0.770925           0
           2   -0.771938   -0.771432 0.000358079
           3   -0.772694   -0.771852 0.000418453
           4   -0.768216   -0.770943 0.000847519
           5   -0.770845   -0.770924 0.000678243
           6   -0.774063   -0.771447 0.000739982
           7   -0.773246   -0.771704 0.000677455
           8   -0.770791    -0.77159 0.000602311
           9   -0.776874   -0.772177 0.000770132
          10   -0.771776   -0.772137 0.000694162
          11   -0.772678   -0.772186 0.000632796
          12   -0.766765   -0.771734 0.000723563
          13    -0.77152   -0.771718 0.000668092
          14   -0.772492   -0.771773 0.000622657
          15   -0.769583   -0.771627 0.000598022
          16   -0.772899   -0.771707 0.000565906
          17   -0.772439    -0.77175 0.000534253
          18   -0.772737   -0.771805 0.000507382
          19   -0.769212   -0.771668 0.000498695
          20   -0.774568   -0.771813 0.000494391
