#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.409938    0.409938           0
           2    0.409282     0.40961 0.000231906
           3    0.409177    0.409465  0.00019439
           4    0.420223    0.412155  0.00233373
           5    0.409924    0.411709  0.00190915
           6    0.410013    0.411426  0.00161174
           7    0.417402     0.41228  0.00159162
           8    0.404422    0.411297  0.00166846
           9    0.411125    0.411278  0.00148319
          10    0.409983    0.411149  0.00134051
          11     0.41302    0.411319  0.00122939
          12    0.405123    0.410803  0.00123059
          13    0.422635    0.411713  0.00143353
          14    0.408375    0.411474  0.00135081
          15    0.423895    0.412302  0.00149313
          16    0.403947     0.41178  0.00148834
          17    0.407064    0.411503   0.0014264
          18    0.418493    0.411891  0.00139903
          19    0.418158    0.412221  0.00136373
          20    0.415913    0.412406  0.00130798
