#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.450648    0.450648           0
           2    0.436121    0.443385  0.00513585
           3    0.451519    0.446096  0.00407735
           4    0.450959    0.447312  0.00323417
           5    0.445561    0.446962  0.00260622
           6    0.439765    0.445762  0.00243224
           7    0.444365    0.445563  0.00209295
           8    0.436968    0.444488  0.00208893
           9     0.45521     0.44568  0.00217009
          10    0.433969    0.444509  0.00224693
          11    0.425166     0.44275  0.00264262
          12    0.433382     0.44197   0.0025351
          13    0.448851    0.442499  0.00239472
          14      0.4408    0.442378  0.00222674
          15    0.422698    0.441066  0.00243428
          16    0.448547    0.441533  0.00232661
          17    0.436332    0.441227  0.00220978
          18    0.456737    0.442089  0.00224874
          19    0.446834    0.442339  0.00214421
          20    0.445316    0.442487  0.00204216
