#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.423937    0.423937           0
           2    0.404126    0.414032   0.0070044
           3    0.413886    0.413983  0.00466977
           4    0.412083    0.413508  0.00352639
           5    0.411544    0.413115  0.00284291
           6    0.397764    0.410557  0.00332688
           7    0.407528    0.410124   0.0028796
           8    0.409693     0.41007  0.00252015
           9    0.414091    0.410517  0.00227939
          10     0.40766    0.410231  0.00206928
          11    0.406403    0.409883  0.00191021
          12    0.413027    0.410145   0.0017689
          13    0.426317    0.411389  0.00202352
          14    0.414424    0.411606  0.00189055
          15    0.403772    0.411084  0.00183524
          16    0.421098     0.41171  0.00182415
          17    0.419264    0.412154  0.00177015
          18     0.42555    0.412898  0.00182155
          19    0.406233    0.412547  0.00175914
          20    0.417846    0.412812  0.00169101
