#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.445111    0.445111           0
           2    0.425881    0.435496  0.00679889
           3    0.445256    0.438749  0.00525354
           4    0.451905    0.442038  0.00486186
           5    0.435374    0.440705  0.00406807
           6    0.442134    0.440944  0.00339701
           7    0.436045    0.440244  0.00298293
           8    0.427818    0.438691  0.00298721
           9    0.440638    0.438907  0.00266312
          10    0.436151    0.438631  0.00241102
          11    0.442881    0.439018  0.00222258
          12    0.441511    0.439226  0.00204706
          13    0.431627    0.438641  0.00197128
          14    0.447576    0.439279  0.00193103
          15    0.427455    0.438491  0.00195658
          16    0.444388     0.43886  0.00186868
          17    0.422397    0.437891  0.00199394
          18    0.452542    0.438705  0.00204255
          19    0.428128    0.438148  0.00200948
          20    0.438257    0.438154  0.00190902
