#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.86565     1.86565           0
           2     1.94587     1.90576   0.0283641
           3     1.86986     1.89379   0.0212847
           4     1.93614     1.90438   0.0184092
           5     1.89707     1.90292   0.0147854
           6     1.84817     1.89379   0.0148728
           7     1.90378     1.89522   0.0128164
           8     1.82295     1.88619   0.0140419
           9     1.86457     1.88378   0.0126854
          10     1.86258     1.88166   0.0115927
          11     1.87612     1.88116   0.0105498
          12     1.87664     1.88078  0.00967732
          13     1.93758     1.88515   0.0098701
          14      1.8343     1.88152  0.00981063
          15     1.88983     1.88207   0.0091722
          16     1.89811     1.88308  0.00865351
          17     1.91912      1.8852  0.00840021
          18     1.96595     1.88968  0.00905269
          19     1.85208      1.8877  0.00878985
          20     1.95027     1.89083  0.00888956
